"PointID","x","y","Pressure","Velocity_x","Velocity_y","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
139, 4.510881154844264e-04, 3.524967760657699e-03, -3.867869565037484e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.735739130074970e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 6.506867291881380e-04, 2.877255380628798e-03, -0.000000000000000e+00, 1.000455741271569e+01, 0.000000000000000e+00
140, 3.411413724637214e-04, 3.038797006363018e-03, -4.198427798159990e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.396855596319981e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 6.598945760181495e-04, 3.083761485079198e-03, -0.000000000000000e+00, 1.033929278783475e+01, 0.000000000000000e+00
141, 2.514796719987829e-04, 2.592175080602840e-03, -3.841609394173010e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.683218788346021e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 5.010603943232803e-04, 3.323421296034825e-03, -0.000000000000000e+00, 1.066912852488428e+01, 0.000000000000000e+00
142, 2.111837793231825e-04, 2.176817417638958e-03, -3.225226312268422e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.450452624536845e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.202656740148317e-04, 3.301200024460575e-03, -0.000000000000000e+00, 1.059423134187429e+01, 0.000000000000000e+00
143, 1.743173732786142e-04, 1.796809847641101e-03, -3.132297010002954e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.264594020005909e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.056364874151353e-04, 3.150406870279089e-03, -0.000000000000000e+00, 1.034539866125784e+01, 0.000000000000000e+00
144, 1.405907985664466e-04, 1.449166692915680e-03, -2.961648478415803e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.923296956831606e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.992325772419420e-04, 3.084397334647715e-03, -0.000000000000000e+00, 1.023268281021428e+01, 0.000000000000000e+00
145, 1.097385005105414e-04, 1.131150697570196e-03, -2.911326246131747e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.822652492263496e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.957411827568886e-04, 3.048409114571004e-03, -0.000000000000000e+00, 1.016931390723326e+01, 0.000000000000000e+00
146, 8.151707954683586e-05, 8.402529737904621e-04, -2.882605993488016e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.765211986976033e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.975297145487445e-04, 3.066844749963982e-03, -0.000000000000000e+00, 1.019675478175614e+01, 0.000000000000000e+00
147, 5.570349286015911e-05, 5.741744648662555e-04, -2.908159541948325e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.816319083896651e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.028768183769721e-04, 3.121961050962635e-03, -0.000000000000000e+00, 1.028493095913064e+01, 0.000000000000000e+00
148, 3.209339371408844e-05, 3.308088275144502e-04, -3.137695107993593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.275390215987187e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 3.156290593220782e-04, 3.253407226858344e-03, -0.000000000000000e+00, 1.049636788732365e+01, 0.000000000000000e+00
149, 1.049959932885429e-05, 1.082266392358827e-04, -3.250135739387919e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.500271478775839e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.321564988397967e-04, 3.473411434112003e-03, -0.000000000000000e+00, 1.082948296864226e+01, 0.000000000000000e+00
150, 3.585005947373077e-06, -9.571965879486116e-05, -2.722658588215018e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.445317176430038e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -7.873796496618172e-07, 3.586846778333559e-03, -0.000000000000000e+00, 1.099023402290805e+01, 0.000000000000000e+00
151, 1.058539967595707e-05, -2.826301713480536e-04, -2.296143389013743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.592286778027486e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.308089538157930e-04, 3.492599066881673e-03, -0.000000000000000e+00, 1.084660772856390e+01, 0.000000000000000e+00
152, 1.698728005211692e-05, -4.535603773915217e-04, -2.175303508598961e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.350607017197922e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.262240305967385e-04, 3.370181616932919e-03, -0.000000000000000e+00, 1.065304804432680e+01, 0.000000000000000e+00
153, 2.284164557913116e-05, -6.098719369628019e-04, -2.045340734197884e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.090681468395769e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.230286710397599e-04, 3.284865516761592e-03, -0.000000000000000e+00, 1.051585510042739e+01, 0.000000000000000e+00
154, 2.819517757489649e-05, -7.528112412497364e-04, -1.958134753341686e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.916269506683373e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.203379316483034e-04, 3.213022775009700e-03, -0.000000000000000e+00, 1.039901565143940e+01, 0.000000000000000e+00
155, 3.309060098179942e-05, -8.835190462140443e-04, -1.885497164298421e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.770994328596843e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.183545320783263e-04, 3.160066006491302e-03, -0.000000000000000e+00, 1.031202542668296e+01, 0.000000000000000e+00
156, 3.756701578894664e-05, -1.003039321564875e-03, -1.830461365488935e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.660922730977871e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.167456300241107e-04, 3.117108321643761e-03, -0.000000000000000e+00, 1.024102683687820e+01, 0.000000000000000e+00
157, 4.166020133284292e-05, -1.112327375586906e-03, -1.786196661353658e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.572393322707316e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.155288265495727e-04, 3.084619668873587e-03, -0.000000000000000e+00, 1.018711399882140e+01, 0.000000000000000e+00
158, 4.540289558955167e-05, -1.212257312241029e-03, -1.750823107326807e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.501646214653614e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.145867427353606e-04, 3.059466031034127e-03, -0.000000000000000e+00, 1.014535268683067e+01, 0.000000000000000e+00
159, 4.914558984625970e-05, -1.312187248895134e-03, -1.714675961109200e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.429351922218401e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.137999299399267e-04, 3.038458129396046e-03, -0.000000000000000e+00, 1.011058229961076e+01, 0.000000000000000e+00
160, 5.323666341358902e-05, -1.421418913142827e-03, -1.678457984601663e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.356915969203327e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.130662023426994e-04, 3.018867602550086e-03, -0.000000000000000e+00, 1.007831723369060e+01, 0.000000000000000e+00
161, 5.770845779330145e-05, -1.540815823081149e-03, -1.643206706105968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.286413412211937e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.124232626414741e-04, 3.001701112527345e-03, -0.000000000000000e+00, 1.005026170703985e+01, 0.000000000000000e+00
162, 6.259630001471309e-05, -1.671321210392839e-03, -1.610496307024723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.220992614049446e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.119194234679984e-04, 2.988248606595563e-03, -0.000000000000000e+00, 1.002861206121834e+01, 0.000000000000000e+00
163, 6.793877494634516e-05, -1.813965291067416e-03, -1.580134868094599e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.160269736189198e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.116218472059681e-04, 2.980303320399342e-03, -0.000000000000000e+00, 1.001642258682135e+01, 0.000000000000000e+00
164, 7.377802180237510e-05, -1.969873182123415e-03, -1.552743643429258e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.105487286858517e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.116768644195920e-04, 2.981772280003101e-03, -0.000000000000000e+00, 1.002029800185919e+01, 0.000000000000000e+00
165, 8.016005686714110e-05, -2.140273518352667e-03, -1.539658822519442e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.079317645038884e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.121897801130459e-04, 2.995467129018326e-03, -0.000000000000000e+00, 1.004494746424082e+01, 0.000000000000000e+00
166, 8.713512460490308e-05, -2.326507826950912e-03, -1.613247753792562e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.226495507585124e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.137128686939679e-04, 3.036133594128956e-03, -0.000000000000000e+00, 1.011483352354132e+01, 0.000000000000000e+00
167, 9.475807947082657e-05, -2.530040721871070e-03, -1.670899726024400e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.341799452048800e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.659102846161332e-04, 3.121356588655909e-03, -0.000000000000000e+00, 1.026166575457862e+01, 0.000000000000000e+00
168, 1.097488164210631e-04, -2.751950988039562e-03, -1.360340218558732e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.720680437117464e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -2.963823319547039e-04, 3.141480532115943e-03, -0.000000000000000e+00, 1.031274413531877e+01, 0.000000000000000e+00
169, 1.384821983050119e-04, -2.993490979501507e-03, -1.062894958045735e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.125789916091471e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.623740837470527e-04, 3.046207141498659e-03, -0.000000000000000e+00, 1.017108210561003e+01, 0.000000000000000e+00
170, 1.698807924423704e-04, -3.257435411468676e-03, -9.539227049734085e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.907845409946817e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.499985850311260e-04, 2.942175605417899e-03, -0.000000000000000e+00, 9.998831595286193e+00, 0.000000000000000e+00
171, 2.041902009217688e-04, -3.545848876498619e-03, -8.353998980540779e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.670799796108156e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.411773690911456e-04, 2.868022258922446e-03, -0.000000000000000e+00, 9.875163555893428e+00, 0.000000000000000e+00
172, 2.416783443872396e-04, -3.860983582505233e-03, -7.473291283247920e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.494658256649584e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.345677817118968e-04, 2.812460415015631e-03, -0.000000000000000e+00, 9.782385332460928e+00, 0.000000000000000e+00
173, 2.826374290837180e-04, -4.205295888235004e-03, -7.012312435889496e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.402462487177900e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.330957212239970e-04, 2.800085906539219e-03, -0.000000000000000e+00, 9.764410987400424e+00, 0.000000000000000e+00
174, 3.273860753155646e-04, -4.581464195621465e-03, -7.268394731753519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.453678946350704e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -3.376963829580331e-04, 2.838760219240967e-03, -0.000000000000000e+00, 9.835437616286674e+00, 0.000000000000000e+00
175, 3.762716181863357e-04, -4.992408290378884e-03, -1.255307015389630e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.510614030779261e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -4.316251398083184e-04, 3.084018771212489e-03, -0.000000000000000e+00, 1.026945072955857e+01, 0.000000000000000e+00
176, 4.471577597817192e-04, -5.437248738934668e-03, -5.490912572657668e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.098182514531534e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -8.209656340920212e-04, 3.186079006740244e-03, -0.000000000000000e+00, 1.056040734602039e+01, 0.000000000000000e+00
177, 6.109277208585003e-04, -5.903083294886402e-03, 4.220339035396399e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.440678070792799e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.041722340938588e-03, 2.963121325336427e-03, -0.000000000000000e+00, 1.032304397589375e+01, 0.000000000000000e+00
178, 7.897947435237048e-04, -6.411860603800760e-03, 7.026509466637093e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.405301893327419e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -9.310958704161954e-04, 2.648450475850511e-03, -0.000000000000000e+00, 9.764428651707002e+00, 0.000000000000000e+00
179, 9.851318986864900e-04, -6.967486289597128e-03, 8.571970446509281e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.714394089301856e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -8.803148579736523e-04, 2.504006707125053e-03, -0.000000000000000e+00, 9.499407718090465e+00, 0.000000000000000e+00
180, 1.198433526895426e-03, -7.574210920946989e-03, 1.051803524716358e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.103607049432716e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.001420963664823e-03, 2.439067993360211e-03, -0.000000000000000e+00, 9.473048417501253e+00, 0.000000000000000e+00
181, 1.494048449300758e-03, -8.207007045535685e-03, 1.960586612000391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.921173224000782e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.196206284430169e-03, 2.223360459579385e-03, -0.000000000000000e+00, 9.275221577690386e+00, 0.000000000000000e+00
182, 1.891547820660713e-03, -8.862486141354421e-03, 2.585191159932287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.170382319864575e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -1.133335959740199e-03, 1.868878503147750e-03, -0.000000000000000e+00, 8.635346904659480e+00, 0.000000000000000e+00
183, 2.325441612182658e-03, -9.577979877042926e-03, 2.843722824492095e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.687445648984192e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -9.618810132303167e-04, 1.586148160889730e-03, -0.000000000000000e+00, 7.960525966676733e+00, 0.000000000000000e+00
184, 2.798991907149918e-03, -1.035886744953861e-02, 3.334617963003064e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.669235926006130e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -8.761928905190080e-04, 1.350331694672868e-03, -0.000000000000000e+00, 7.420451694048456e+00, 0.000000000000000e+00
185, 3.364499294035215e-03, -1.117930823245531e-02, 3.770779283551179e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.541558567102359e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -7.629050989573419e-04, 1.102237285906094e-03, -0.000000000000000e+00, 6.776394901847214e+00, 0.000000000000000e+00
186, 3.984879678366511e-03, -1.207222566423851e-02, 3.900712673238337e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.801425346476676e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -6.572689779941661e-04, 9.165273646600527e-04, -0.000000000000000e+00, 6.220207912576607e+00, 0.000000000000000e+00
187, 4.687558240871526e-03, -1.302424503980993e-02, 4.504164888198767e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.008329776397536e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -6.004824494723627e-04, 6.835103196302855e-04, -0.000000000000000e+00, 5.590968687909592e+00, 0.000000000000000e+00
188, 5.614129063589779e-03, -1.392674908791212e-02, 4.804864875446338e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.609729750892677e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -4.417492147581244e-04, 4.302752091799919e-04, -0.000000000000000e+00, 4.606724969456145e+00, 0.000000000000000e+00
189, 6.624405859775548e-03, -1.491078492835281e-02, 5.041711962158331e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.008342392431666e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, -2.261373665000125e-04, 1.998279214841465e-04, -0.000000000000000e+00, 3.225356453997692e+00, 0.000000000000000e+00
190, 7.819141668694190e-03, -1.587522444403746e-02, 5.279549186306585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.055909837261317e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 5.723135119373989e-06, -4.489780696603998e-06, -0.000000000000000e+00, 5.012040919589329e-01, 0.000000000000000e+00
191, 9.150364637669642e-03, -1.689239129005039e-02, 5.371444829668802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.074288965933761e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.435038511182179e-04, -1.800961768997433e-04, -0.000000000000000e+00, 3.237114521457245e+00, 0.000000000000000e+00
192, 1.063283158093891e-02, -1.795623792226222e-02, 5.467600343121274e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.093520068624255e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 4.656494988419550e-04, -3.272742948838901e-04, -0.000000000000000e+00, 4.441916945877745e+00, 0.000000000000000e+00
193, 1.226939425047941e-02, -1.908455131554792e-02, 5.507863142544942e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.101572628508989e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 6.896098890876657e-04, -4.513120094531377e-04, -0.000000000000000e+00, 5.350578711507149e+00, 0.000000000000000e+00
194, 1.410489401810881e-02, -2.022851316114978e-02, 5.527930881210391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.105586176242078e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 9.210092210654813e-04, -5.560007147564208e-04, -0.000000000000000e+00, 6.119621782387484e+00, 0.000000000000000e+00
195, 1.613693042603723e-02, -2.141933019590354e-02, 5.482946206127558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.096589241225512e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.154047582725276e-03, -6.334951355570301e-04, -0.000000000000000e+00, 6.777063186173477e+00, 0.000000000000000e+00
196, 1.841299304714129e-02, -2.259337213164834e-02, 5.422061989448655e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084412397889731e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.380795926574030e-03, -6.974882833334947e-04, -0.000000000000000e+00, 7.354883260904048e+00, 0.000000000000000e+00
197, 2.090940473390267e-02, -2.383007377370754e-02, 5.251362900522520e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.050272580104504e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.603798801534764e-03, -7.279945712889814e-04, -0.000000000000000e+00, 7.857308732051364e+00, 0.000000000000000e+00
198, 2.370391979280358e-02, -2.499502372550404e-02, 5.020551245162961e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.004110249032592e+00, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.816798908641301e-03, -7.417163103442835e-04, -0.000000000000000e+00, 8.304250020641229e+00, 0.000000000000000e+00
199, 2.675638935701671e-02, -2.621713149411271e-02, 4.835012934273919e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.670025868547839e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.988415786645915e-03, -7.441592577138510e-04, -0.000000000000000e+00, 8.649037459434116e+00, 0.000000000000000e+00
200, 3.012575254029581e-02, -2.739837735135579e-02, 4.589385860893925e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.178771721787851e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.160146685865135e-03, -7.291864139291340e-04, -0.000000000000000e+00, 8.975132797671098e+00, 0.000000000000000e+00
201, 3.380793402410991e-02, -2.859747473751587e-02, 4.486217166967096e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.972434333934194e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.294557990610800e-03, -7.137917525188690e-04, -0.000000000000000e+00, 9.227567699681678e+00, 0.000000000000000e+00
202, 3.783295155697539e-02, -2.979593501415559e-02, 4.317918282754887e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.635836565509776e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.428148672961954e-03, -6.780225995187184e-04, -0.000000000000000e+00, 9.465667866639896e+00, 0.000000000000000e+00
203, 4.223276687460530e-02, -3.094997775078300e-02, 4.248395523455417e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.496791046910835e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.532103249856559e-03, -6.432986881526045e-04, -0.000000000000000e+00, 9.651107914369996e+00, 0.000000000000000e+00
204, 4.701473688577837e-02, -3.212863233100172e-02, 4.055657149719462e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.111314299438925e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.616810598558938e-03, -5.918519828998114e-04, -0.000000000000000e+00, 9.796235333181096e+00, 0.000000000000000e+00
205, 5.222975857652190e-02, -3.321102765828132e-02, 3.882253211791037e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.764506423582076e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.672963220281631e-03, -5.464650399501270e-04, -0.000000000000000e+00, 9.895667572187600e+00, 0.000000000000000e+00
206, 5.787198751295267e-02, -3.434830668069300e-02, 3.585293825709961e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.170587651419924e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.708673066907312e-03, -4.878372094875733e-04, -0.000000000000000e+00, 9.956820948256466e+00, 0.000000000000000e+00
207, 6.400646288887495e-02, -3.533203467049272e-02, 3.310777819886770e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.621555639773542e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.730835085116031e-03, -4.332722901454000e-04, -0.000000000000000e+00, 9.998562904696021e+00, 0.000000000000000e+00
208, 7.062403264993553e-02, -3.637153680200342e-02, 3.036220963204610e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.072441926409221e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.726965229199468e-03, -3.787614808163555e-04, -0.000000000000000e+00, 9.996499416363525e+00, 0.000000000000000e+00
209, 7.778552263418179e-02, -3.724587538159030e-02, 2.733546631097479e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.467093262194960e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.722694318319806e-03, -3.237580799764109e-04, -0.000000000000000e+00, 9.996380795300290e+00, 0.000000000000000e+00
