"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         859,      -7.911442248,      -6.195528463,      -6.764328835,      -9.266305764
          0,           0,         860,      -7.909816595,      -6.196367891,      -6.764902612,      -9.266004836
          0,           0,         861,      -7.908246113,      -6.197214908,      -6.765462974,      -9.265676089
          0,           0,         862,      -7.906739198,      -6.198069958,      -6.766008729,      -9.265378598
          0,           0,         863,       -7.90530439,      -6.198933469,      -6.766538836,      -9.265074093
          0,           0,         864,      -7.903950322,      -6.199805852,       -6.76705237,      -9.264757428
          0,           0,         865,      -7.902685682,      -6.200687494,      -6.767548543,      -9.264428516
          0,           0,         866,      -7.901519125,      -6.201578757,      -6.768026715,      -9.264087706
          0,           0,         867,      -7.900459203,      -6.202479985,      -6.768486396,      -9.263735112
          0,           0,         868,      -7.899514299,      -6.203391464,      -6.768927231,      -9.263370451
          0,           0,         869,      -7.898692519,      -6.204313451,      -6.769349015,       -9.26299365
          0,           0,         870,      -7.898001694,      -6.205246172,      -6.769751688,       -9.26260365
          0,           0,         871,      -7.897449302,      -6.206189813,      -6.770135324,      -9.262202086
          0,           0,         872,        -7.8970424,      -6.207144523,      -6.770500131,      -9.261788083
          0,           0,         873,      -7.896787573,      -6.208110406,      -6.770846447,      -9.261362017
          0,           0,         874,       -7.89669089,      -6.209087522,      -6.771174739,      -9.260923426
          0,           0,         875,      -7.896757864,      -6.210075892,      -6.771485597,      -9.260471226
          0,           0,         876,       -7.89699342,      -6.211075496,      -6.771779729,      -9.260005931
          0,           0,         877,      -7.897401854,      -6.212086272,       -6.77205796,      -9.259527975
          0,           0,         878,      -7.897986812,       -6.21310812,      -6.772321219,      -9.259037481
          0,           0,         879,      -7.898751271,       -6.21414091,      -6.772570544,       -9.25853425
          0,           0,         880,      -7.899697516,      -6.215184452,      -6.772807072,      -9.258017974
          0,           0,         881,      -7.900827139,      -6.216238534,      -6.773032033,      -9.257488872
          0,           0,         882,      -7.902141038,      -6.217302904,      -6.773246746,        -9.2569465
          0,           0,         883,      -7.903639412,      -6.218377281,      -6.773452614,      -9.256391065
          0,           0,         884,      -7.905321763,      -6.219461351,      -6.773651122,      -9.255822653
          0,           0,         885,      -7.907186915,      -6.220554767,       -6.77384383,      -9.255240525
          0,           0,         886,      -7.909233023,      -6.221657167,      -6.774032367,       -9.25464511
          0,           0,         887,      -7.911457592,      -6.222768173,      -6.774218432,      -9.254036709
          0,           0,         888,      -7.913857503,      -6.223887369,      -6.774403783,       -9.25341526
          0,           0,         889,       -7.91642903,      -6.225014314,      -6.774590235,      -9.252780428
          0,           0,         890,      -7.919167887,      -6.226148552,      -6.774779655,      -9.252131913
          0,           0,         891,      -7.922069251,      -6.227289613,      -6.774973958,      -9.251469206
          0,           0,         892,      -7.925127799,      -6.228437013,      -6.775175101,      -9.250792267
          0,           0,         893,      -7.928337736,      -6.229590255,      -6.775385079,      -9.250101885
          0,           0,         894,      -7.931692786,      -6.230748841,      -6.775605916,      -9.249397976
          0,           0,         895,      -7.935186328,      -6.231912254,      -6.775839663,      -9.248680633
          0,           0,         896,      -7.938811421,      -6.233079988,      -6.776088392,      -9.247948659
          0,           0,         897,      -7.942560823,      -6.234251541,       -6.77635419,      -9.247202492
          0,           0,         898,      -7.946427023,      -6.235426404,      -6.776639151,      -9.246442669
          0,           0,         899,      -7.950402267,      -6.236604053,      -6.776945371,      -9.245669292
          0,           0,         900,      -7.954478606,      -6.237783939,      -6.777274939,      -9.244882592
          0,           0,         901,      -7.958647924,       -6.23896552,      -6.777629936,      -9.244082522
          0,           0,         902,      -7.962901989,      -6.240148262,      -6.778012422,      -9.243269436
          0,           0,         903,      -7.967232481,      -6.241331635,      -6.778424432,      -9.242443849
          0,           0,         904,      -7.971631024,      -6.242515119,      -6.778867968,      -9.241606298
          0,           0,         905,      -7.976089204,      -6.243698194,      -6.779344987,      -9.240756653
          0,           0,         906,      -7.980598603,      -6.244880347,      -6.779857393,      -9.239895982
          0,           0,         907,      -7.985150817,      -6.246061069,      -6.780407036,      -9.239024327
          0,           0,         908,      -7.989737473,      -6.247239862,      -6.780995699,      -9.238147874
          0,           0,         909,      -7.994350247,      -6.248416234,      -6.781625091,      -9.237273881
          0,           0,         910,       -7.99898086,      -6.249589704,      -6.782296844,      -9.236373565
          0,           0,         911,      -8.003621086,        -6.2507598,      -6.783012493,      -9.235455244
          0,           0,         912,      -8.008262764,      -6.251926063,      -6.783773492,      -9.234500693
          0,           0,         913,      -8.012897792,      -6.253088045,      -6.784581188,      -9.233543902
          0,           0,         914,      -8.017518142,      -6.254245313,      -6.785436833,      -9.232591751
          0,           0,         915,      -8.022115836,      -6.255397447,      -6.786341559,      -9.231632055
          0,           0,         916,       -8.02668296,      -6.256544042,      -6.787296378,      -9.230664581
          0,           0,         917,      -8.031211665,       -6.25768471,      -6.788302184,      -9.229689426
          0,           0,         918,      -8.035694169,      -6.258819081,       -6.78935975,      -9.228707247
          0,           0,         919,      -8.040122772,      -6.259946815,      -6.790469718,      -9.227718175
          0,           0,         920,      -8.044489861,      -6.261067574,      -6.791632602,      -9.226722937
          0,           0,         921,      -8.048787924,      -6.262181045,      -6.792848786,      -9.225721442
          0,           0,         922,       -8.05300957,      -6.263286929,      -6.794118522,      -9.224714229
          0,           0,         923,      -8.057147561,      -6.264384956,      -6.795441938,      -9.223701808
          0,           0,         924,      -8.061194844,      -6.265474873,      -6.796819027,      -9.222684421
          0,           0,         925,      -8.065144593,       -6.26655645,      -6.798249655,      -9.221662525
          0,           0,         926,      -8.068990236,      -6.267629485,      -6.799733558,      -9.220636504
          0,           0,         927,      -8.072725521,      -6.268693801,      -6.801270348,      -9.219606877
          0,           0,         928,      -8.076344554,      -6.269749262,      -6.802859518,      -9.218574021
          0,           0,         929,      -8.079841892,      -6.270795723,      -6.804500442,      -9.217538196
          0,           0,         930,      -8.083212637,       -6.27183307,      -6.806192379,      -9.216499905
          0,           0,         931,       -8.08645248,      -6.272861216,      -6.807934476,      -9.215459554
          0,           0,         932,      -8.089557744,        -6.2738801,      -6.809725774,      -9.214417298
          0,           0,         933,      -8.092525452,      -6.274889682,      -6.811565205,       -9.21337351
          0,           0,         934,      -8.095353375,       -6.27588997,      -6.813451604,      -9.212328308
          0,           0,         935,      -8.098040135,      -6.276880982,      -6.815383712,      -9.211282509
          0,           0,         936,      -8.100585256,      -6.277862732,      -6.817360177,      -9.210236269
          0,           0,         937,      -8.102989138,      -6.278835264,      -6.819379558,      -9.209189945
          0,           0,         938,      -8.105253168,      -6.279798645,      -6.821440328,      -9.208143898
          0,           0,         939,      -8.107379712,      -6.280752964,      -6.823540885,      -9.207098381
          0,           0,         940,      -8.109372111,       -6.28169831,      -6.825679551,      -9.206053839
          0,           0,         941,      -8.111234659,        -6.2826348,      -6.827854584,      -9.205010851
          0,           0,         942,      -8.112972613,      -6.283562563,      -6.830064175,      -9.203970545
          0,           0,         943,      -8.114592124,      -6.284481743,      -6.832306459,      -9.202939903
          0,           0,         944,      -8.116100182,      -6.285392491,      -6.834579511,      -9.201918755
          0,           0,         945,      -8.117504548,      -6.286294952,      -6.836881358,       -9.20088185
          0,           0,         946,      -8.118813737,      -6.287189305,      -6.839209964,      -9.199840636
          0,           0,         947,      -8.120036751,      -6.288075736,       -6.84156327,       -9.19876972
          0,           0,         948,      -8.121183158,      -6.288954429,       -6.84393918,      -9.197725443
          0,           0,         949,      -8.122262937,      -6.289825568,      -6.846335571,      -9.196688543
          0,           0,         950,      -8.123286343,      -6.290689339,      -6.848750276,      -9.195655232
          0,           0,         951,      -8.124263803,      -6.291545942,      -6.851181107,      -9.194625308
          0,           0,         952,      -8.125205822,      -6.292395585,      -6.853625861,       -9.19359885
          0,           0,         953,      -8.126122875,      -6.293238438,      -6.856082319,       -9.19257594
          0,           0,         954,      -8.127025272,      -6.294074681,      -6.858548258,      -9.191556671
          0,           0,         955,      -8.127923078,      -6.294904484,       -6.86102145,      -9.190541155
          0,           0,         956,      -8.128826027,      -6.295728014,      -6.863499673,      -9.189529274
          0,           0,         957,      -8.129743453,      -6.296545436,      -6.865980715,      -9.188521489
          0,           0,         958,      -8.130684165,      -6.297356919,      -6.868462384,      -9.187517875
          0,           0,         959,      -8.131656397,      -6.298162602,      -6.870942503,      -9.186518462
          0,           0,         960,      -8.132667758,      -6.298962622,      -6.873418929,      -9.185523287
          0,           0,         961,      -8.133725191,      -6.299757108,      -6.875889552,      -9.184532463
          0,           0,         962,      -8.134834925,      -6.300546181,      -6.878352308,      -9.183546316
          0,           0,         963,      -8.136002438,      -6.301329958,      -6.880805182,      -9.182564642
          0,           0,         964,      -8.137232439,      -6.302108542,      -6.883246214,        -9.1815875
          0,           0,         965,      -8.138528848,      -6.302882029,      -6.885673508,      -9.180615252
          0,           0,         966,      -8.139894783,      -6.303650506,      -6.888085241,      -9.179647865
          0,           0,         967,      -8.141332554,      -6.304414053,      -6.890479668,      -9.178685492
          0,           0,         968,      -8.142843668,      -6.305172742,      -6.892855127,      -9.177729999
          0,           0,         969,       -8.14442883,      -6.305926625,       -6.89521005,      -9.176779155
          0,           0,         970,      -8.146087953,      -6.306675763,      -6.897542974,      -9.175833171
          0,           0,         971,      -8.147820191,      -6.307420217,      -6.899852543,      -9.174892339
          0,           0,         972,      -8.149623944,      -6.308160035,       -6.90213751,       -9.17395673
          0,           0,         973,      -8.151496871,      -6.308895278,      -6.904396745,      -9.173026423
          0,           0,         974,      -8.153435922,      -6.309626005,      -6.906629241,      -9.172101442
          0,           0,         975,      -8.155437381,      -6.310352238,      -6.908834119,      -9.171181793
          0,           0,         976,      -8.157496796,       -6.31107401,      -6.911010625,      -9.170267369
          0,           0,         977,      -8.159609079,      -6.311791351,      -6.913158135,      -9.169358326
          0,           0,         978,      -8.161768664,      -6.312504282,      -6.915276163,      -9.168454704
          0,           0,         979,      -8.163969468,      -6.313212821,      -6.917364356,      -9.167556474
          0,           0,         980,      -8.166204901,      -6.313916986,      -6.919422499,      -9.166663737
          0,           0,         981,      -8.168467897,      -6.314616807,      -6.921450511,      -9.165776546
          0,           0,         982,      -8.170750963,      -6.315312306,      -6.923448449,      -9.164894855
          0,           0,         983,      -8.173046208,       -6.31600351,      -6.925416497,      -9.164018694
          0,           0,         984,      -8.175345405,      -6.316690444,      -6.927354964,      -9.163148096
          0,           0,         985,      -8.177640054,      -6.317373138,       -6.92926428,      -9.162283103
          0,           0,         986,      -8.179921436,      -6.318051623,      -6.931144987,      -9.161423677
          0,           0,         987,      -8.182180677,      -6.318725937,      -6.932997738,      -9.160569906
          0,           0,         988,      -8.184408805,      -6.319396121,      -6.934823283,      -9.159721816
          0,           0,         989,      -8.186596819,       -6.32006222,      -6.936622465,      -9.158879469
          0,           0,         990,       -8.18873575,      -6.320724291,       -6.93839621,      -9.158042581
          0,           0,         991,      -8.190816739,      -6.321382392,      -6.940145517,       -9.15721147
          0,           0,         992,      -8.192831117,      -6.322036586,       -6.94187145,      -9.156385913
          0,           0,         993,      -8.194770446,      -6.322686948,      -6.943575132,      -9.155565942
          0,           0,         994,      -8.196626599,      -6.323333557,      -6.945257729,      -9.154751745
          0,           0,         995,      -8.198391844,      -6.323976505,      -6.946920448,      -9.153943279
          0,           0,         996,      -8.200058925,      -6.324615891,       -6.94856452,      -9.153140522
          0,           0,         997,      -8.201621128,      -6.325251824,      -6.950191196,      -9.152343401
          0,           0,         998,      -8.203072357,      -6.325884426,      -6.951801732,      -9.151551924
          0,           0,         999,      -8.204407226,      -6.326513828,       -6.95339739,      -9.150766083
          0,           0,        1000,      -8.205621042,      -6.327140172,      -6.954979417,      -9.149985851
          0,           0,        1001,      -8.206709904,      -6.327763611,      -6.956549047,      -9.149211218
          0,           0,        1002,      -8.207670758,      -6.328384308,      -6.958107487,      -9.148441888
          0,           0,        1003,      -8.208501447,      -6.329002444,      -6.959655915,      -9.147678085
          0,           0,        1004,      -8.209200747,      -6.329618214,      -6.961195469,      -9.146919723
          0,           0,        1005,      -8.209768384,      -6.330231809,      -6.962727245,      -9.146166712
          0,           0,        1006,       -8.21020505,      -6.330843434,      -6.964252294,      -9.145418972
          0,           0,        1007,        -8.2105124,      -6.331453302,      -6.965771611,      -9.144676411
          0,           0,        1008,      -8.210693049,      -6.332061639,      -6.967286138,      -9.143938914
          0,           0,        1009,      -8.210750549,      -6.332668678,      -6.968796758,      -9.143206345
          0,           0,        1010,      -8.210689357,       -6.33327466,       -6.97030429,      -9.142478693
          0,           0,        1011,      -8.210514793,      -6.333879837,      -6.971809492,      -9.141755844
          0,           0,        1012,      -8.210232996,      -6.334484462,      -6.973313057,      -9.141037127
          0,           0,        1013,      -8.209850854,      -6.335088798,      -6.974815605,      -9.140323063
          0,           0,        1014,       -8.20937595,      -6.335693105,      -6.976317687,      -9.139613314
          0,           0,        1015,      -8.208816482,      -6.336297647,      -6.977819787,      -9.138907893
          0,           0,        1016,      -8.208181193,      -6.336902691,      -6.979322316,      -9.138206657
          0,           0,        1017,      -8.207479286,      -6.337508502,      -6.980825621,      -9.137509208
          0,           0,        1018,      -8.206720347,      -6.338115371,      -6.982329978,      -9.136815752
          0,           0,        1019,      -8.205914254,      -6.338723555,      -6.983835593,      -9.136126159
          0,           0,        1020,      -8.205071092,      -6.339333304,      -6.985342605,      -9.135440274
          0,           0,        1021,      -8.204201087,      -6.339944862,      -6.986851087,       -9.13475839
          0,           0,        1022,       -8.20331455,      -6.340558476,      -6.988361046,      -9.134079973
          0,           0,        1023,      -8.202421687,      -6.341174381,      -6.989872433,      -9.133405362
          0,           0,        1024,       -8.20153261,      -6.341792803,      -6.991385143,      -9.132734484
          0,           0,        1025,      -8.200657227,      -6.342413958,      -6.992899011,      -9.132067205
          0,           0,        1026,      -8.199805228,      -6.343038051,      -6.994413813,      -9.131403553
          0,           0,        1027,      -8.198986045,      -6.343665276,      -6.995929276,      -9.130743511
          0,           0,        1028,      -8.198208748,      -6.344295809,      -6.997445078,      -9.130087033
          0,           0,        1029,      -8.197482015,      -6.344929818,      -6.998960854,       -9.12943414
          0,           0,        1030,      -8.196814084,       -6.34556747,      -7.000476196,      -9.128787167
          0,           0,        1031,      -8.196212754,      -6.346208889,      -7.001990661,      -9.128137447
          0,           0,        1032,      -8.195685372,       -6.34685419,      -7.003503771,      -9.127490271
          0,           0,        1033,      -8.195238774,      -6.347503471,      -7.005015021,      -9.126847231
          0,           0,        1034,      -8.194879221,      -6.348156834,       -7.00652389,      -9.126207321
          0,           0,        1035,      -8.194612425,      -6.348814355,      -7.008029837,      -9.125570425
          0,           0,        1036,      -8.194443565,      -6.349476071,      -7.009532309,      -9.124935986
          0,           0,        1037,      -8.194377249,      -6.350142011,      -7.011030745,      -9.124304249
          0,           0,        1038,      -8.194417508,      -6.350812186,      -7.012524579,      -9.123675026
          0,           0,        1039,      -8.194567796,      -6.351486591,      -7.014013249,      -9.123048258
          0,           0,        1040,      -8.194830982,      -6.352165202,      -7.015496199,      -9.122423882
          0,           0,        1041,      -8.195209358,      -6.352847984,      -7.016972889,      -9.121801738
          0,           0,        1042,      -8.195704634,      -6.353534878,      -7.018442797,      -9.121182121
          0,           0,        1043,      -8.196317947,      -6.354225811,      -7.019905428,      -9.120564673
          0,           0,        1044,      -8.197049867,      -6.354920692,      -7.021360316,      -9.119952616
          0,           0,        1045,      -8.197900401,      -6.355619416,      -7.022807028,      -9.119348377
          0,           0,        1046,      -8.198869001,      -6.356321862,      -7.024245167,      -9.118734071
          0,           0,        1047,      -8.199954579,      -6.357027894,      -7.025674377,      -9.118111744
          0,           0,        1048,      -8.201155505,      -6.357737364,      -7.027094344,      -9.117490492
          0,           0,        1049,      -8.202469601,      -6.358450108,      -7.028504803,      -9.116877449
          0,           0,        1050,      -8.203894157,      -6.359165952,      -7.029905537,      -9.116266594
          0,           0,        1051,      -8.205425906,      -6.359884714,      -7.031296371,      -9.115657443
          0,           0,        1052,      -8.207061132,      -6.360606191,      -7.032677186,      -9.115049812
          0,           0,        1053,      -8.208795623,      -6.361330172,      -7.034047922,      -9.114444236
          0,           0,        1054,      -8.210624674,      -6.362056434,      -7.035408573,      -9.113841625
          0,           0,        1055,        -8.2125431,      -6.362784738,      -7.036759183,      -9.113240287
          0,           0,        1056,      -8.214545219,      -6.363514846,      -7.038099852,      -9.112640314
          0,           0,        1057,      -8.216624904,      -6.364246514,      -7.039430736,      -9.112041594
          0,           0,        1058,      -8.218775567,      -6.364979509,      -7.040752037,      -9.111443865
          0,           0,        1059,      -8.220990177,      -6.365713569,      -7.042064006,      -9.110847568
          0,           0,        1060,      -8.223261274,      -6.366448432,      -7.043366932,      -9.110252666
          0,           0,        1061,      -8.225580822,      -6.367183838,      -7.044661144,      -9.109659135
          0,           0,        1062,      -8.227940528,      -6.367919518,      -7.045947006,      -9.109066964
          0,           0,        1063,      -8.230331799,      -6.368655204,      -7.047224909,      -9.108476236
          0,           0,        1064,      -8.232745681,      -6.369390634,       -7.04849527,       -9.10788698
          0,           0,        1065,      -8.235172879,      -6.370125531,      -7.049758525,      -9.107299227
          0,           0,        1066,      -8.237603755,      -6.370859525,      -7.051015108,      -9.106712976
          0,           0,        1067,      -8.240028303,      -6.371592452,       -7.05226543,      -9.106128345
          0,           0,        1068,      -8.242436742,      -6.372324063,      -7.053510016,      -9.105545369
          0,           0,        1069,      -8.244818765,      -6.373054105,       -7.05474933,      -9.104964101
          0,           0,        1070,       -8.24716388,      -6.373782329,      -7.055983805,      -9.104384668
          0,           0,        1071,       -8.24946161,      -6.374508491,      -7.057213871,      -9.103807307
          0,           0,        1072,      -8.251701538,      -6.375232361,      -7.058439943,      -9.103231443
          0,           0,        1073,       -8.25387328,      -6.375953711,      -7.059662397,      -9.102657672
          0,           0,        1074,      -8.255966593,      -6.376672329,      -7.060881573,      -9.102086034
          0,           0,        1075,      -8.257971479,      -6.377388012,      -7.062097767,      -9.101516775
          0,           0,        1076,      -8.259878259,      -6.378100562,       -7.06331123,      -9.100949478
          0,           0,        1077,      -8.261677649,      -6.378809796,      -7.064522161,      -9.100384631
          0,           0,        1078,      -8.263360844,      -6.379515545,      -7.065730703,      -9.099822228
          0,           0,        1079,      -8.264919601,      -6.380217652,      -7.066936937,      -9.099262402
          0,           0,        1080,      -8.266346327,      -6.380915975,      -7.068140877,      -9.098705268
          0,           0,        1081,      -8.267634154,      -6.381610391,       -7.06934247,      -9.098150773
          0,           0,        1082,      -8.268777026,      -6.382300784,      -7.070541588,      -9.097599155
          0,           0,        1083,      -8.269769759,       -6.38298706,      -7.071738028,      -9.097050476
          0,           0,        1084,      -8.270608108,      -6.383669137,      -7.072931509,      -9.096504836
          0,           0,        1085,      -8.271288816,      -6.384346954,      -7.074121674,      -9.095962306
          0,           0,        1086,      -8.271809656,      -6.385020465,      -7.075308091,      -9.095422974
          0,           0,        1087,      -8.272169459,      -6.385689643,      -7.076490248,      -9.094886984
          0,           0,        1088,      -8.272368135,      -6.386354476,      -7.077667557,      -9.094354403
          0,           0,        1089,      -8.272406668,       -6.38701497,      -7.078839356,      -9.093825343
          0,           0,        1090,      -8.272287115,      -6.387671146,      -7.080004908,      -9.093299957
          0,           0,        1091,      -8.272012573,      -6.388323044,      -7.081163404,      -9.092778357
          0,           0,        1092,      -8.271587144,       -6.38897072,      -7.082313966,      -9.092260385
          0,           0,        1093,      -8.271015892,      -6.389614245,       -7.08345565,      -9.091746312
          0,           0,        1094,      -8.270304779,      -6.390253708,      -7.084587447,      -9.091236178
          0,           0,        1095,      -8.269460594,       -6.39088921,      -7.085708291,      -9.090730062
          0,           0,        1096,      -8.268490873,      -6.391520869,      -7.086817064,      -9.090228069
          0,           0,        1097,      -8.267403817,      -6.392148827,      -7.087912598,      -9.089730261
          0,           0,        1098,      -8.266208203,      -6.392773244,      -7.088993685,      -9.089236505
          0,           0,        1099,      -8.264913294,      -6.393394268,      -7.090059081,      -9.088747185
          0,           0,        1100,      -8.263528749,      -6.394012065,      -7.091107511,      -9.088262295
          0,           0,        1101,      -8.262064533,      -6.394626813,      -7.092137678,      -9.087781753
          0,           0,        1102,      -8.260530807,      -6.395238701,      -7.093148272,      -9.087305808
          0,           0,        1103,      -8.258937824,      -6.395847926,      -7.094137975,       -9.08683441
          0,           0,        1104,      -8.257295891,      -6.396454692,      -7.095105466,      -9.086367779
          0,           0,        1105,      -8.255615296,      -6.397059212,      -7.096049435,      -9.085905609
          0,           0,        1106,      -8.253906225,      -6.397661705,      -7.096968589,       -9.08544815
          0,           0,        1107,      -8.252178697,      -6.398262394,      -7.097861659,      -9.084995218
          0,           0,        1108,      -8.250442554,       -6.39886151,      -7.098727419,      -9.084547022
          0,           0,        1109,      -8.248707277,      -6.399459281,       -7.09956468,      -9.084103442
          0,           0,        1110,      -8.246982025,      -6.400055938,      -7.100372309,      -9.083664433
          0,           0,        1111,      -8.245275614,      -6.400651713,      -7.101149228,      -9.083230212
          0,           0,        1112,      -8.243596484,      -6.401246836,      -7.101894427,      -9.082800715
          0,           0,        1113,      -8.241952664,      -6.401841535,      -7.102606977,      -9.082375986
          0,           0,        1114,      -8.240351751,      -6.402436043,       -7.10328604,      -9.081956017
          0,           0,        1115,      -8.238800905,      -6.403030578,      -7.103930874,      -9.081540772
          0,           0,        1116,      -8.237306834,      -6.403625358,      -7.104540842,      -9.081130237
          0,           0,        1117,       -8.23587579,      -6.404220594,      -7.105115416,      -9.080724399
          0,           0,        1118,      -8.234513571,      -6.404816493,      -7.105654181,      -9.080323265
          0,           0,        1119,      -8.233225533,      -6.405413254,      -7.106156846,      -9.079926815
          0,           0,        1120,      -8.232016588,       -6.40601107,      -7.106623249,      -9.079535091
          0,           0,        1121,      -8.230891167,      -6.406610127,      -7.107053355,      -9.079148254
          0,           0,        1122,      -8.229853261,      -6.407210606,      -7.107447262,      -9.078766065
          0,           0,        1123,      -8.228906443,      -6.407812663,      -7.107805209,      -9.078388546
          0,           0,        1124,      -8.228053882,      -6.408416448,      -7.108127576,      -9.078015294
          0,           0,        1125,       -8.22729835,      -6.409022101,      -7.108414887,      -9.077646659
          0,           0,        1126,      -8.226642248,      -6.409629764,      -7.108667815,      -9.077282522
          0,           0,        1127,      -8.226087776,      -6.410239517,      -7.108887262,      -9.076922887
          0,           0,        1128,      -8.225636349,      -6.410851465,        -7.1090741,      -9.076567734
          0,           0,        1129,       -8.22528925,      -6.411465696,      -7.109229333,      -9.076217145
          0,           0,        1130,       -8.22504747,      -6.412082284,      -7.109354182,      -9.075871274
          0,           0,        1131,      -8.224911679,      -6.412701292,      -7.109450021,      -9.075531384
          0,           0,        1132,      -8.224882232,      -6.413322768,      -7.109518335,      -9.075198848
          0,           0,        1133,      -8.224959191,      -6.413946748,       -7.10956072,      -9.074864954
          0,           0,        1134,      -8.225142335,      -6.414573265,      -7.109578885,      -9.074534664
          0,           0,        1135,      -8.225431164,      -6.415202309,      -7.109574654,      -9.074208184
          0,           0,        1136,       -8.22582493,       -6.41583387,      -7.109549941,      -9.073885794
          0,           0,        1137,       -8.22632262,      -6.416467922,       -7.10950675,      -9.073566749
          0,           0,        1138,      -8.226922968,      -6.417104428,      -7.109447166,      -9.073251645
          0,           0,        1139,      -8.227624469,      -6.417743332,      -7.109373346,      -9.072940258
          0,           0,        1140,      -8.228425388,      -6.418384569,      -7.109287507,      -9.072632658
          0,           0,        1141,      -8.229323737,      -6.419028076,      -7.109191917,       -9.07232706
          0,           0,        1142,      -8.230317323,      -6.419673747,      -7.109088885,      -9.072022267
          0,           0,        1143,      -8.231403757,      -6.420321472,       -7.10898075,      -9.071723538
          0,           0,        1144,      -8.232580451,      -6.420971133,      -7.108869873,      -9.071429618
          0,           0,        1145,      -8.233844609,      -6.421622606,      -7.108758623,      -9.071139765
          0,           0,        1146,      -8.235193224,      -6.422275777,      -7.108649373,      -9.070853679
          0,           0,        1147,      -8.236623054,      -6.422930461,       -7.10854449,       -9.07057121
          0,           0,        1148,      -8.238130615,      -6.423586519,      -7.108446338,      -9.070292283
          0,           0,        1149,      -8.239712322,      -6.424243787,      -7.108357258,      -9.070016758
          0,           0,        1150,      -8.241364331,      -6.424902088,      -7.108279543,       -9.06974466
          0,           0,        1151,      -8.243082632,      -6.425561241,      -7.108215447,      -9.069475842
          0,           0,        1152,      -8.244863132,      -6.426221056,      -7.108167164,      -9.069210328
          0,           0,        1153,      -8.246701585,      -6.426881342,       -7.10813683,      -9.068948044
          0,           0,        1154,      -8.248593584,      -6.427541901,       -7.10812651,       -9.06868895
          0,           0,        1155,      -8.250534563,      -6.428202535,        -7.1081382,      -9.068433007
          0,           0,        1156,      -8.252519768,      -6.428863045,      -7.108173819,      -9.068180164
          0,           0,        1157,        -8.2545443,      -6.429523231,      -7.108235206,      -9.067930377
          0,           0,        1158,      -8.256603142,      -6.430182895,       -7.10832411,      -9.067683605
          0,           0,        1159,      -8.258691176,      -6.430841842,      -7.108442189,      -9.067439813
          0,           0,        1160,      -8.260803194,      -6.431499883,      -7.108590998,      -9.067198885
          0,           0,        1161,      -8.262933926,      -6.432156825,      -7.108771986,      -9.066960834
          0,           0,        1162,      -8.265078049,      -6.432812482,      -7.108986496,      -9.066725611
          0,           0,        1163,       -8.26723022,      -6.433466675,      -7.109235755,      -9.066493091
          0,           0,        1164,      -8.269385128,       -6.43411923,      -7.109520878,      -9.066263413
          0,           0,        1165,      -8.271537444,       -6.43476998,      -7.109842861,      -9.066036285
          0,           0,        1166,      -8.273681863,      -6.435418765,      -7.110202577,      -9.065811879
          0,           0,        1167,      -8.275813161,      -6.436065433,       -7.11060078,      -9.065590151
          0,           0,        1168,      -8.277926228,      -6.436709841,      -7.111038101,      -9.065371009
          0,           0,        1169,      -8.280016082,      -6.437351861,      -7.111515046,      -9.065154444
          0,           0,        1170,      -8.282077877,      -6.437991387,      -7.112032001,       -9.06494056
          0,           0,        1171,      -8.284106955,      -6.438628312,      -7.112589226,      -9.064729324
          0,           0,        1172,      -8.286098875,       -6.43926253,      -7.113186851,      -9.064520426
          0,           0,        1173,      -8.288049401,      -6.439893955,      -7.113824882,      -9.064313804
          0,           0,        1174,      -8.289954543,      -6.440522512,      -7.114503195,      -9.064109831
          0,           0,        1175,      -8.291810643,      -6.441148135,      -7.115221545,       -9.06390852
          0,           0,        1176,      -8.293614345,      -6.441770752,      -7.115979568,      -9.063709871
          0,           0,        1177,      -8.295362658,      -6.442390274,      -7.116776766,      -9.063513512
          0,           0,        1178,      -8.297052942,      -6.443006738,      -7.117612505,       -9.06331946
          0,           0,        1179,      -8.298682756,      -6.443620133,      -7.118486098,      -9.063127805
          0,           0,        1180,      -8.300250183,      -6.444230457,      -7.119396731,      -9.062938531
          0,           0,        1181,      -8.301753643,      -6.444837724,      -7.120343457,      -9.062751613
          0,           0,        1182,      -8.303191904,      -6.445441961,      -7.121325211,      -9.062567111
          0,           0,        1183,      -8.304564092,      -6.446043198,      -7.122340835,      -9.062384933
          0,           0,        1184,      -8.305869739,      -6.446641482,      -7.123389068,      -9.062205084
          0,           0,        1185,      -8.307108775,       -6.44723687,      -7.124468554,      -9.062027623
          0,           0,        1186,      -8.308281497,      -6.447829429,       -7.12557784,      -9.061852307
          0,           0,        1187,      -8.309388552,      -6.448419236,      -7.126715389,      -9.061679135
          0,           0,        1188,      -8.310430919,      -6.449006377,      -7.127879581,      -9.061508151
          0,           0,        1189,      -8.311409894,      -6.449590952,      -7.129068727,      -9.061338764
          0,           0,        1190,      -8.312327065,      -6.450173083,      -7.130281068,      -9.061171727
          0,           0,        1191,      -8.313184289,      -6.450752874,       -7.13151478,      -9.061006994
          0,           0,        1192,      -8.313983715,      -6.451330434,      -7.132768003,      -9.060844579
          0,           0,        1193,      -8.314727688,      -6.451905881,      -7.134038803,      -9.060686683
